sat.Earth.TA              sat.Earth.SMA             sat.Earth.ECC             sat.EarthMJ2000Eq.INC     sat.EarthMJ2000Eq.RAAN    sat.EarthMJ2000Eq.AOP     sat.EarthMJ2000Eq.FPA     sat.Earth.EA              sat.Earth.MA              sat.EarthMJ2000Eq.VX      sat.EarthMJ2000Eq.VY      sat.EarthMJ2000Eq.VZ      sat.EarthMJ2000Eq.HX      sat.EarthMJ2000Eq.HY      sat.EarthMJ2000Eq.HZ      
116.6335810082209         51025.09039995165         0.699999999999648         29.99999999999994         60.00000000000001         90.00000000003307         47.63937529817148         68.47997669634593         31.16881608960928         2.131267026866808         -2.368045976891986        -1.749229504539399        44100.80359837358         -25461.61082899979        88201.60719674733         
120.7738401237691         51025.09039995407         0.6999999999996631        29.99999999999995         60.00000000000001         90.00000000003506         46.86156996455674         72.93537638095056         34.59406814536757         2.153419711455996         -2.094465359242914        -1.681329925211616        44100.80359837371         -25461.61082899988        88201.6071967476          
124.7301256463456         51025.09039995504         0.6999999999996684        29.99999999999995         60.00000000000001         90.00000000003666         46.26165342611213         77.48395199184394         38.3300363906232          2.157407042510228         -1.83437793943838         -1.60824281982024         44100.80359837379         -25461.61082899992        88201.60719674779         
128.5158527702568         51025.09039995503         0.6999999999996677        29.99999999999993         59.99999999999999         90.00000000003787         45.84423349029012         82.12686539123995         42.397876739447           2.145482563425917         -1.58788810576816         -1.531125094367081        44100.80359837382         -25461.61082899995        88201.60719674788         
132.1537087187732         51025.09039995446         0.6999999999996638        29.99999999999993         59.99999999999999         90.00000000003875         45.6155410810043          86.87783958629534         46.83032563885617         2.119568640059755         -1.354239583771639        -1.450719614148775        44100.80359837385         -25461.61082899996        88201.60719674794         
135.6673171977911         51025.09039995367         0.6999999999996569        29.99999999999993         59.99999999999999         90.00000000003949         45.58643972823505         91.75534172943343         51.66711672805894         2.081188386469873         -1.13245705670944         -1.367506386503376        44100.80359837387         -25461.61082899998        88201.60719674799         
139.0784979481957         51025.09039995265         0.6999999999996498        29.99999999999994         60.00000000000001         90.00000000003993         45.77394035664874         96.77925083914647         56.95262073096117         2.03151322519844          -0.921592537580022        -1.281797462426705        44100.80359837388         -25461.61082899996        88201.60719674797         
142.4070303193376         51025.0903999516          0.6999999999996425        29.99999999999994         60.00000000000002         90.0000000000403          46.2024660537075          101.97002662202           62.73505923533323         1.971421820494374         -0.7207875283685229       -1.19378434701323         44100.80359837389         -25461.61082899996        88201.60719674797         
145.6708563219022         51025.09039995058         0.6999999999996352        29.99999999999994         60.00000000000002         90.00000000004061         46.90539999670034         107.3483067436587         69.0657410214411          1.901550592839154         -0.5292935707131406       -1.10356918918536         44100.80359837391         -25461.61082899997        88201.60719674799         
148.8866666182215         51025.09039994959         0.699999999999628         29.99999999999994         59.99999999999999         90.00000000004091         47.92716206254281         112.9350822829721         75.99862003616282         1.822326559137263         -0.3464623111937506       -1.011178333884515        44100.8035983739          -25461.61082899999        88201.60719674801         
152.0697446951085         51025.09039994875         0.699999999999621         29.99999999999993         59.99999999999999         90.00000000004123         49.32557490444271         118.7505737305901         83.58784688118506         1.734007799075807         -0.1717739960260597       -0.9165907809606127       44100.80359837393         -25461.61082900003        88201.60719674813         
155.2335485398514         51025.09039994801         0.699999999999615         29.99999999999994         59.99999999999999         90.00000000004155         51.17402180077796         124.8122677174735         91.88330059562198         1.636732958130075         -0.004871625363199385     -0.8197727961724521       44100.80359837399         -25461.61082900006        88201.60719674821         
158.1989451722297         51025.09039994771         0.699999999999612         29.99999999999994         59.99999999999999         90.00000000004174         53.40121788568293         130.743699881848          100.3571279225851         1.537231498047468         0.1450205533008476        -0.7267519212805958       44100.80359837403         -25461.61082900007        88201.60719674829         
160.9524742611725         51025.09039994759         0.699999999999611         29.99999999999994         59.99999999999999         90.00000000004185         55.9717617321983          136.4594211309647         108.8309552495477         1.4378622643416           0.2781747626920746        -0.6386289951097833       44100.80359837406         -25461.6108290001         88201.60719674834         
163.5380514039263         51025.09039994757         0.6999999999996104        29.99999999999994         60.00000000000001         90.00000000004192         58.88928113085377         141.9981602726773         117.3047825765099         1.338647427151989         0.3976403848017731        -0.554534821973008        44100.80359837407         -25461.61082900009        88201.60719674836         
165.9899685825901         51025.09039994755         0.6999999999996104        29.99999999999994         60.00000000000001         90.00000000004195         62.156187631185           147.3918942545649         125.7786099034722         1.239463694866642         0.5057234639138732        -0.4737420584202273       44100.80359837408         -25461.6108290001         88201.60719674837         
168.3357521123431         51025.09039994756         0.6999999999996099        29.99999999999994         60.00000000000001         90.00000000004198         65.76947509981431         152.6676411568735         134.2524372304348         1.140098716284711         0.6041975834770928        -0.3956325394102442       44100.80359837411         -25461.61082900011        88201.60719674843         
170.5981007881108         51025.09039994757         0.6999999999996099        29.99999999999994         60.00000000000001         90.00000000004199         69.71640210244652         157.8487448014035         142.7262645573969         1.040281225253091         0.6944449481910052        -0.3196716237388186       44100.80359837413         -25461.61082900011        88201.60719674843         
172.7962471241947         51025.09039994756         0.69999999999961          29.99999999999994         60.00000000000001         90.00000000004199         73.9704184352464          162.9558250244125         151.2000918843594         0.939696303999333         0.7775528680388981        -0.2453879731639544       44100.80359837413         -25461.61082900011        88201.60719674843         
174.9469485997712         51025.09039994758         0.6999999999996098        29.99999999999994         60.00000000000001         90.00000000004201         78.48809780355793         168.0075044765161         159.673919211321          0.8379917414525511        0.8543808169141265        -0.1723573734083637       44100.80359837414         -25461.61082900011        88201.60719674846         
177.0652389730521         51025.09039994758         0.6999999999996096        29.99999999999994         60.00000000000001         90.00000000004201         83.20809392638476         173.0209853094602         168.1477465382837         0.7347786525963111        0.9256074347385562        -0.1001894754930433       44100.80359837415         -25461.61082900012        88201.60719674846         
179.1650251408625         51025.09039994759         0.6999999999996097        29.99999999999995         60.00000000000001         90.00000000004201         88.05302661285816         178.0125264006547         176.6215738652454         0.6296279816667407        0.991763353340524         -0.02851657132159165      44100.80359837416         -25461.61082900013        88201.60719674849         
181.2595888953666         51025.09039994759         0.6999999999996097        29.99999999999995         60.00000000000001         90.00000000004201         92.93457921664387         182.9978579718366         185.0954011922085         0.5220636013324818        1.053253540086821         0.04301630678078524       44100.80359837416         -25461.61082900014        88201.60719674847         
183.3620379909059         51025.09039994762         0.6999999999996095        29.99999999999995         60.00000000000001         90.00000000004202         97.76107577484279         187.9925623432482         193.5692285191704         0.4115521190661165        1.110371406394062         0.114760555657979         44100.80359837417         -25461.61082900015        88201.6071967485          
185.4857433655269         51025.09039994761         0.6999999999996097        29.99999999999995         59.99999999999999         90.00000000004204         102.445864295162          193.0124453725069         202.0430558461332         0.2974890319895097        1.163305888704093         0.1870729680018374        44100.80359837416         -25461.61082900015        88201.6071967485          
187.6447973450472         51025.09039994761         0.6999999999996096        29.99999999999995         59.99999999999999         90.00000000004201         106.9145020407299         198.0739219995109         210.5168831730952         0.1791804177989428        1.212141861029013         0.2603250059810856        44100.80359837417         -25461.61082900016        88201.6071967485          
189.8545307224532         51025.09039994763         0.6999999999996095        29.99999999999995         59.99999999999999         90.00000000004198         111.1092258897032         203.1944410308818         218.9907105000576         0.0558188180733977        1.256853412755609         0.334912919056476         44100.80359837419         -25461.61082900016        88201.60719674853         
192.1321354688542         51025.09039994762         0.6999999999996096        29.99999999999995         59.99999999999999         90.00000000004196         114.9901942084381         208.3929791914229         227.4645378270202         -0.07354874116613976      1.297288553581431         0.4112693183964992        44100.80359837418         -25461.61082900016        88201.6071967485          
194.4974566455763         51025.09039994761         0.6999999999996095        29.99999999999995         59.99999999999999         90.00000000004195         118.5339490527965         213.6906435571418         235.9383651539826         -0.2100636786266571       1.333142565662266         0.4898769488899565        44100.80359837418         -25461.61082900015        88201.6071967485          
196.974046212718          51025.09039994758         0.6999999999996094        29.99999999999996         59.99999999999999         90.00000000004194         121.7300672181432         219.1114367603812         244.4121924809447         -0.3551143941311667       1.36391515475259          0.5712855879396915        44100.80359837416         -25461.61082900016        88201.60719674847         
199.5906211420468         51025.09039994753         0.6999999999996087        29.99999999999995         59.99999999999996         90.00000000004191         124.5769878788359         224.6832644722396         252.8860198079068         -0.5104175417307225       1.388843122767488         0.6561332462613452        44100.80359837416         -25461.61082900019        88201.60719674852         
202.3831542972019         51025.09039994732         0.6999999999996079        29.99999999999995         59.99999999999996         90.00000000004187         127.0777029967856         230.4393062683242         261.3598471348689         -0.6781331695362217       1.406794285321151         0.7451731144304066        44100.80359837413         -25461.61082900016        88201.60719674849         
205.3979798291938         51025.09039994681         0.6999999999996044        29.99999999999994         59.99999999999994         90.00000000004185         129.2355863236063         236.4199414519735         269.8336744618299         -0.8610314975908957       1.416097363302502         0.8393078457461558        44100.80359837408         -25461.61082900015        88201.6071967484          
208.6965784772435         51025.09039994521         0.6999999999995953        29.99999999999994         59.99999999999992         90.00000000004199         131.0502326477321         242.6755446244016         278.3075017887889         -1.062740396429807        1.414261463166181         0.939632316446656         44100.80359837393         -25461.61082900008        88201.60719674813         
212.3632578950765         51025.09039994005         0.6999999999995675        29.99999999999994         59.99999999999992         90.00000000004275         132.5127672306321         249.2706898491371         286.781329115741          -1.288122213516424        1.397496096097711         1.047483480394942         44100.8035983734          -25461.61082899979        88201.60719674706         
216.3159853565259         51025.0903999293          0.6999999999995088        29.99999999999995         59.99999999999992         90.00000000004427         133.5587529067295         255.9602570301234         294.8692123790136         -1.531434363020977        1.362138243181327         1.158932622197598         44100.80359837229         -25461.61082899915        88201.60719674485         
219.9211506024607         51025.09039992557         0.6999999999994884        29.99999999999994         59.99999999999996         90.00000000004461         134.1248193585419         261.6912850000292         301.3773598990055         -1.752711197726768        1.314390501417209         1.255787453770138         44100.80359837195         -25461.61082899891        88201.60719674415         
224.0064891701836         51025.09039991512         0.6999999999994309        29.99999999999994         59.99999999999993         90.00000000004513         134.4054367936369         267.7767983539979         307.8536550197523         -2.001581517923307        1.242658426938852         1.359515347613602         44100.8035983709          -25461.61082899833        88201.60719674207         
227.8165544071715         51025.09039991153         0.6999999999994111        29.99999999999994         59.99999999999993         90.00000000004492         134.3855442713897         273.0820978310057         313.1311293948291         -2.230814738515547        1.159193845966058         1.450037808763501         44100.80359837055         -25461.61082899813        88201.60719674136         
232.1726399786191         51025.09039990328         0.6999999999993677        29.99999999999994         59.99999999999993         90.00000000004327         134.0925351347626         278.7397136200658         318.3810685685401         -2.4881775897925          1.044664669508225         1.545657508972979         44100.8035983696          -25461.61082899757        88201.60719673947         
236.7934844919842         51025.09039989743         0.6999999999993419        29.99999999999995         59.99999999999992         90.00000000003936         133.5255455162181         284.3031036394542         323.1669251492596         -2.75408804305134         0.9016116504086071        1.637316886059622         44100.80359836864         -25461.61082899704        88201.60719673753         
241.6645950866561         51025.0903998988          0.6999999999993638        29.99999999999995         59.99999999999992         90.00000000003266         132.6972243700866         289.7246027408453         327.4783959602986         -3.024624236107116        0.7277860963967697        1.722405867387125         44100.80359836793         -25461.61082899663        88201.60719673609         
246.1463583699774         51025.0903999024          0.6999999999993898        29.99999999999995         59.99999999999992         90.00000000003006         131.7647888356424         294.3505095753791         330.8896384125321         -3.263022451839793        0.5480400469798451        1.789716760245147         44100.8035983679          -25461.61082899661        88201.60719673602         
250.6397319895925         51025.09039990726         0.6999999999994232        29.99999999999994         59.99999999999993         90.00000000002807         130.6948506022356         298.6751434095722         333.8632370393764         -3.490414082475834        0.3498989047631857        1.846214154665002         44100.80359836797         -25461.61082899664        88201.60719673621         
255.2079591499087         51025.09039991317         0.6999999999994627        29.99999999999993         59.99999999999994         90.00000000002653         129.4912170757778         302.7828509278606         336.5019954188498         -3.708222803910714        0.1313082620350904        1.892016832171742         44100.80359836812         -25461.61082899672        88201.6071967365          
259.9074940624857         51025.09039992024         0.69999999999951          29.99999999999994         59.99999999999996         90.00000000002541         128.1505580426422         306.7362976554435         338.877958901446          -3.916774946360619        -0.1101520048282445       1.926589328360622         44100.80359836834         -25461.61082899683        88201.60719673695         
265.3019941935334         51025.09039994296         0.6999999999996601        29.99999999999993         59.99999999999996         90.0000000000239          126.5043608626812         310.9718807203599         341.2539622030297         -4.134976347983572        -0.4059687131284616       1.950295101088138         44100.80359836906         -25461.61082899724        88201.60719673839         
271.0003802298888         51025.09039997139         0.6999999999998473        29.99999999999993         59.99999999999994         90.00000000002483         124.6616469602614         315.1370879716178         343.4291157350215         -4.338831047125423        -0.7373134990765893       1.956571449978198         44100.80359837            -25461.61082899779        88201.60719674028         
276.9737445776395         51025.09040000042         0.7000000000000378        29.99999999999994         59.99999999999996         90.00000000002937         122.6352603753853         319.2066535090686         345.4098976598148         -4.520990045403594        -1.101939163457415        1.942392586375425         44100.80359837102         -25461.61082899838        88201.6071967423          
282.5082626343037         51025.090400008           0.7000000000000871        29.99999999999993         59.99999999999996         90.00000000003196         120.6857098620945         322.7417397708728         347.0228957454709         -4.659262923650086        -1.452180736314677        1.910422992313402         44100.80359837131         -25461.61082899854        88201.6071967429          
288.7041510447983         51025.0904000178          0.7000000000001494        29.99999999999991         59.99999999999996         90.00000000003939         118.434697154471          326.4667389553719         348.622712234673          -4.777623416242926        -1.854299158133574        1.853521649068198         44100.80359837176         -25461.6108289988         88201.60719674383         
294.3423597551334         51025.09040001808         0.7000000000001503        29.99999999999991         59.99999999999996         90.00000000004172         116.3334809386468         329.6714193257373         349.9238027510411         -4.850759580479817        -2.22560964062737         1.782901627676282         44100.80359837184         -25461.61082899884        88201.60719674399         
300.5341331361001         51025.09040001339         0.7000000000001165        29.99999999999993         59.99999999999996         90.0000000000459          113.9774417154666         333.0159204351509         351.2142077861346         -4.892255600205083        -2.634878009755887        1.68550403599534          44100.80359837183         -25461.61082899884        88201.60719674396         
306.8549400215808         51025.0904000042          0.700000000000053         29.99999999999991         59.99999999999996         90.00000000004873         111.5284418240996         336.2683080118148         352.4095567932617         -4.892225259470005        -3.049484654788664        1.565802236569062         44100.80359837173         -25461.61082899878        88201.60719674376         
313.2728598453561         51025.0903999927          0.6999999999999735        29.99999999999994         59.99999999999997         90.00000000004954         109.0042032469974         339.4289800083288         353.5213183522475         -4.848379251335406        -3.462014848753135        1.424792023234645         44100.80359837157         -25461.61082899868        88201.60719674343         
319.8365714949035         51025.09039997993         0.699999999999885         29.99999999999993         59.99999999999997         90.00000000004815         106.3903807090898         342.5378154972665         354.5729884064691         -4.758447511616804        -3.869752882731117        1.262122321537326         44100.80359837141         -25461.61082899859        88201.60719674311         
326.6137489136299         51025.09039996652         0.6999999999997912        29.99999999999993         59.99999999999996         90.00000000004393         103.6638223196792         345.6398248360196         355.5870375223737         -4.618996300724868        -4.270098008063364        1.076827033151694         44100.80359837129         -25461.61082899853        88201.60719674287         
333.686046500322          51025.0903999544          0.6999999999997043        29.99999999999993         59.99999999999994         90.0000000000357          100.7948062962766         348.7834034579565         356.5849654483666         -4.425094452366665        -4.659519509632309        0.8674598045930627        44100.80359837131         -25461.61082899855        88201.60719674293         
341.162166921899          51025.09039994833         0.6999999999996543        29.99999999999994         59.99999999999994         90.00000000002122         97.7420970538393          352.0273515521235         357.5902130734729         -4.169643829248282        -5.03322486365914         0.6318550496613745        44100.80359837171         -25461.61082899879        88201.60719674373         
348.8838670801849         51025.09039995737         0.6999999999997039        29.99999999999993         59.99999999999993         90.00000000000496         94.57423963794585         355.3181938209785         358.5918123128371         -3.855886170911712        -5.37165074252134         0.3772810843621766        44100.80359837262         -25461.61082899932        88201.60719674555         
356.4742656965696         51025.09039997473         0.6999999999998121        29.99999999999993         59.99999999999994         89.99999999999694         91.45167780443819         358.5185103440235         359.5554375497672         -3.503486676427926        -5.65134239528723         0.1203413116130455        44100.80359837358         -25461.61082899987        88201.60719674747         
0.0214877869751746        51025.09039997473         0.6999999999998119        29.99999999999993         59.99999999999994         89.99999999999694         89.99115208773691         0.009026676132484592      0.002708002865885844      -3.325577546989719        -5.762611545370716        -0.0007338899826589435    44100.80359837358         -25461.61082899987        88201.60719674747         
1.515545474953065         51025.09039997473         0.699999999999812         29.99999999999993         59.99999999999994         89.99999999999694         89.37595941786219         0.6366870150951357        0.1910152767984758        -3.248360532449766        -5.805612248283599        -0.05175563095368323      44100.80359837358         -25461.61082899986        88201.60719674749         
6.425334976343728         51025.09039997506         0.699999999999814         29.99999999999991         59.99999999999994         89.999999999997           87.35485018062781         2.70151230783237          0.8111542987515142        -2.985901431382728        -5.930336772112199        -0.2189900501906964       44100.80359837359         -25461.61082899987        88201.6071967475          
13.40779054341355         51025.09039998137         0.6999999999998531        29.99999999999993         59.99999999999994         90.00000000000043         84.48440307137277         5.653651200365434         1.702514504228001         -2.592703854725931        -6.06256307164089         -0.4537592833325135       44100.80359837395         -25461.61082900008        88201.60719674824         
20.60329412614465         51025.09039998314         0.6999999999998603        29.99999999999991         59.99999999999993         90.00000000000806         81.53550706738518         8.732657653845017         2.643436692611016         -2.168595404898789        -6.141544834211559        -0.6886135791867067       44100.80359837427         -25461.61082900027        88201.60719674888         
27.75689780036883         51025.09039997557         0.6999999999998051        29.99999999999993         59.99999999999994         90.00000000001677         78.61815857880464         11.85132142306077         3.614426422504869         -1.734471446629259        -6.161220518404647        -0.9113554391041556       44100.80359837435         -25461.61082900031        88201.60719674903         
35.00600199781493         51025.09039995426         0.699999999999657         29.99999999999991         59.99999999999994         90.0000000000264          75.68228796085808         15.0927685025006          4.649589632204754         -1.288791637197363        -6.12099165642116         -1.122582271672423        44100.8035983741          -25461.61082900016        88201.60719674853         
42.24235925124226         51025.09039991978         0.6999999999994212        29.99999999999993         59.99999999999994         90.00000000003276         72.77859959218985         18.43469280101454         5.7519013694162           -0.8451830912835674       -6.021067983416707        -1.315541064875552        44100.80359837348         -25461.61082899981        88201.6071967473          
48.70316755059551         51025.09039990525         0.6999999999993223        29.99999999999991         59.99999999999993         90.00000000003298         70.21498593377386         21.53038953515975         6.811317699168073         -0.4559686550000567       -5.882674175761567        -1.470197431965371        44100.80359837318         -25461.61082899964        88201.60719674669         
54.59567616525283         51025.09039989866         0.699999999999278         29.99999999999991         59.99999999999994         90.00000000003203         67.90600900407482         24.46499855322337         7.855175810236976         -0.1109869336822973       -5.717523326936998        -1.59501334911137         44100.80359837302         -25461.61082899955        88201.60719674638         
60.13069013884358         51025.09039989505         0.6999999999992537        29.99999999999991         59.99999999999993         90.00000000003087         65.76740754052597         27.33521428729374         8.918234723945179         0.2010138343554976        -5.530158825027581        -1.696926260323276        44100.80359837294         -25461.6108289995         88201.60719674619         
65.41747099372738         51025.09039989323         0.6999999999992412        29.99999999999991         59.99999999999993         90.0000000000297          63.75701381468413         30.19560948477617         10.02362180523516         0.4853838820368205        -5.323676323609471        -1.77950492027559         44100.80359837288         -25461.61082899947        88201.6071967461          
70.51889064771719         51025.09039989254         0.6999999999992366        29.99999999999993         59.99999999999993         90.00000000002859         61.8520711429632          33.08177433351932         11.18992674387328         0.7448456639733325        -5.100609119677733        -1.844841856125163        44100.80359837286         -25461.61082899946        88201.60719674606         
75.47737877266445         51025.09039989263         0.6999999999992377        29.99999999999993         59.99999999999994         90.00000000002744         60.03878254684243         36.02191885203131         12.43517771927481         0.9810000078908313        -4.863062438263542        -1.894345207854119        44100.80359837286         -25461.61082899945        88201.60719674604         
80.32245880222922         51025.09039989356         0.699999999999244         29.99999999999993         59.99999999999994         90.00000000002642         58.30926870459682         39.04000845270865         13.77806826469604         1.194769088089392         -4.612928713326538        -1.929022361240508        44100.80359837288         -25461.61082899946        88201.60719674607         
85.07529935952334         51025.09039989546         0.6999999999992564        29.99999999999991         59.99999999999994         90.00000000002557         56.65979883916555         42.15773701619784         15.23893202608571         1.386669431331419         -4.351988901229181        -1.949645697483171        44100.80359837292         -25461.61082899948        88201.60719674618         
89.74621763894187         51025.09039989799         0.6999999999992736        29.99999999999991         59.99999999999994         90.00000000002488         55.0915285588128          45.39203952832731         16.83869129554095         1.55679937141569          -4.082273443580487        -1.956850521486267        44100.80359837299         -25461.61082899952        88201.60719674631         
94.33048307980179         51025.09039990115         0.699999999999295         29.99999999999993         59.99999999999996         90.00000000002447         53.61147912606951         48.75035151480711         18.59611578960143         1.704877539340011         -3.8065082563084          -1.951283052896094        44100.80359837308         -25461.61082899957        88201.60719674648         
99.0568095435623          51025.0903999072          0.6999999999993349        29.99999999999991         59.99999999999993         90.00000000002446         52.15720076331538         52.42658870018248         20.63883914406996         1.836938684392872         -3.512611466075541        -1.93247292994507         44100.80359837325         -25461.61082899968        88201.60719674686         
103.4156638056003         51025.09039991068         0.699999999999358         29.99999999999991         59.99999999999996         90.00000000002477         50.89145033976532         56.03204132604237         22.76925665285438         1.939419459556098         -3.234646025436233        -1.903471606537425        44100.80359837337         -25461.61082899974        88201.60719674708         
107.9550175920225         51025.09039991695         0.699999999999399         29.99999999999991         59.99999999999994         90.00000000002605         49.66389548093003         60.031686558031           25.28688116335222         2.02578768989069          -2.939893067772144        -1.861567871978821        44100.80359837358         -25461.61082899987        88201.60719674751         
112.4045277933075         51025.09039992268         0.6999999999994365        29.99999999999991         59.99999999999994         90.0000000000279          48.56665535669904         64.22210533191596         28.10624729757093         2.089775049196662         -2.647507819036238        -1.809157200599431        44100.8035983738          -25461.61082899999        88201.60719674794         
116.7156361947712         51025.09039992695         0.6999999999994636        29.99999999999991         59.99999999999997         90.00000000003003         47.62263544824976         68.56542882856371         31.23236746004041         2.131884097241112         -2.362618973160582        -1.74797139869394         44100.80359837403         -25461.61082900009        88201.60719674834         
120.8523541970183         51025.09039992932         0.6999999999994784        29.99999999999993         59.99999999999999         90.00000000003199         46.84821795883015         73.02279051024981         34.6635707229283          2.153662349378234         -2.089286815907374        -1.679956327478341        44100.80359837416         -25461.61082900016        88201.60719674861         
