sat.Earth.TA              sat.Earth.ECC             sat.EarthMJ2000Eq.VMAG    sat.EarthMJ2000Eq.FPA     sat.Earth.RMAG            sat.Earth.SMA             sat.EarthMJ2000Eq.VX      sat.EarthMJ2000Eq.VY      sat.EarthMJ2000Eq.VZ      sat.ElapsedSecs           sat.Earth.RadPer          
57.11747002222219         1.633897909637925e-15     5.589938012318749         89.99999999999993         12756.27260000001         12756.27260000003         -4.694348578415363        3.034880295150986         -2.854791124329677e-18    2274.904289119877         12756.2726                
58.62392821367982         1.409511932776755e-15     5.589938012318749         89.99999999999994         12756.27260000001         12756.27260000002         -4.772511930127205        2.910418674067287         -5.83006323116271e-18     2334.904289315455         12756.2726                
60.13038640513748         1.825518725863806e-15     5.58993801231875          89.99999999999993         12756.27260000001         12756.27260000003         -4.847376216589926        2.78394518559623          -1.252986719282043e-17    2394.904289196711         12756.27260000001         
61.63684459659511         1.713731791469704e-15     5.58993801231875          89.99999999999994         12756.27260000001         12756.27260000003         -4.918889686824277        2.655547256295745         -2.037436776849275e-17    2454.904289392289         12756.27260000001         
63.14330278805276         1.664418986435011e-15     5.58993801231875          89.99999999999996         12756.27260000001         12756.27260000003         -4.987002906149328        2.525313643020259         -2.218487044207213e-17    2514.904289273545         12756.27260000001         
64.64976097951042         1.66441898643501e-15      5.58993801231875          89.99999999999996         12756.27260000001         12756.27260000003         -5.051668790354883        2.393334371566273         -1.583195672349174e-17    2574.904289154802         12756.27260000001         
66.15621917096806         1.740108738395189e-15     5.589938012318749         89.99999999999994         12756.27260000001         12756.27260000003         -5.112842638249094        2.259700674440784         -1.60089591507075e-17     2634.904289350379         12756.27260000001         
67.66267736242571         1.79955645572971e-15      5.589938012318749         89.99999999999993         12756.27260000001         12756.27260000003         -5.170482162558781        2.124504927795544         -1.185589005773096e-17    2694.904289231636         12756.27260000001         
69.16913555388336         1.546926259490516e-15     5.589938012318747         89.99999999999993         12756.27260000001         12756.27260000002         -5.224547519161099        1.987840587570761         -1.399580151748394e-17    2754.904289112892         12756.2726                
70.67559374534102         1.460373269270689e-15     5.589938012318748         89.99999999999993         12756.27260000001         12756.27260000002         -5.275001334626343        1.849802124892381         -1.494180421438957e-17    2814.90428930847          12756.2726                
72.18205193679866         1.354122139101329e-15     5.589938012318746         89.99999999999993         12756.27260000001         12756.27260000002         -5.321808732052843        1.710484960767609         -1.683543060586856e-17    2874.904289189726         12756.2726                
73.68851012825631         1.402282089531863e-15     5.589938012318746         89.99999999999993         12756.27260000001         12756.27260000002         -5.364937355176121        1.569985400123807         -1.631316917210301e-17    2934.904289385304         12756.2726                
75.19496831971394         1.546926259490515e-15     5.589938012318747         89.99999999999993         12756.27260000001         12756.27260000002         -5.404357390735596        1.428400565236377         -1.723182852850474e-17    2994.90428926656          12756.2726                
76.7014265111716          1.525108514131313e-15     5.589938012318747         89.99999999999993         12756.27260000001         12756.27260000002         -5.440041589083424        1.285828328591636         -2.376275599440772e-17    3054.904289147817         12756.2726                
78.20788470262923         1.255118388581414e-15     5.589938012318746         89.99999999999993         12756.27260000001         12756.27260000001         -5.47196528302119         1.142367245231098         -2.829167059328022e-17    3114.904289343394         12756.27259999999         
79.71434289408688         1.326886134875112e-15     5.589938012318747         89.99999999999993         12756.27260000001         12756.27260000002         -5.500106404851457        0.9981164846239345        -2.582256582881218e-17    3174.904289224651         12756.2726                
81.22080108554454         1.689698064860588e-15     5.589938012318748         89.99999999999993         12756.27260000001         12756.27260000003         -5.524445501632366        0.8531757621146936        -2.226420264037667e-17    3234.904289105907         12756.27260000001         
82.72725927700219         1.29557889023086e-15      5.589938012318746         89.99999999999993         12756.27260000001         12756.27260000001         -5.544965748624748        0.7076452699936858        -1.919019930278542e-17    3294.904289301485         12756.2726                
84.23371746845982         1.35412213910133e-15      5.589938012318744         89.99999999999993         12756.27260000001         12756.27260000001         -5.561652960922473        0.5616256082376683        -2.408983997765288e-17    3354.904289182741         12756.27259999999         
85.74017565991748         1.35412213910133e-15      5.589938012318744         89.99999999999993         12756.27260000001         12756.27260000001         -5.574495603257948        0.4152177149687116        -1.793158903236181e-17    3414.904289378319         12756.27259999999         
87.24663385137512         1.255118388581415e-15     5.589938012318745         89.99999999999993         12756.27260000001         12756.27260000001         -5.583484797976042        0.2685227966793196        -1.861955983820894e-17    3474.904289259575         12756.27259999999         
88.75309204283276         1.2392414356799e-15       5.589938012318745         89.99999999999993         12756.27260000001         12756.27260000001         -5.588614331170879        0.1216422582720335        -7.624903648888765e-18    3534.904289140832         12756.27259999999         
90.25955023429042         1.25792677007116e-15      5.589938012318745         89.99999999999993         12756.27260000001         12756.27260000001         -5.589880656981294        -0.02532236703811734      -1.185517199899783e-18    3594.904289336409         12756.27259999999         
91.76600842574807         1.229716088546549e-15     5.589938012318745         89.99999999999993         12756.27260000001         12756.27260000001         -5.587282900041962        -0.1722694879098627       -5.730163706869151e-18    3654.904289217666         12756.27259999999         
93.27246661720571         1.283024160607818e-15     5.589938012318745         89.99999999999993         12756.27260000001         12756.27260000001         -5.580822856088496        -0.3190975251021183       -6.545370089234448e-18    3714.904289413244         12756.27259999999         
94.77892480866336         1.255118388581414e-15     5.589938012318745         89.99999999999993         12756.27260000001         12756.27260000001         -5.570504990716125        -0.4657049816920504       -5.490899820353685e-18    3774.9042892945           12756.27259999999         
96.285383000121           1.320699844553568e-15     5.589938012318746         89.99999999999993         12756.27260000001         12756.27260000001         -5.556336436292794        -0.6119905132362335       1.140794722323236e-18     3834.904289175756         12756.2726                
97.79184119157865         1.402282089531864e-15     5.589938012318747         89.99999999999993         12756.27260000001         12756.27260000001         -5.538326987028808        -0.7578529978264087       -1.735754181948475e-18    3894.904289371334         12756.2726                
99.29829938303629         1.537481924041152e-15     5.589938012318748         89.99999999999993         12756.27260000001         12756.27260000001         -5.51648909220645         -0.9031916059914065       5.038786591573566e-18     3954.90428925259          12756.27259999999         
100.8047575744939         1.513809756539364e-15     5.589938012318748         89.99999999999993         12756.27260000001         12756.27260000001         -5.490837847574242        -1.047905870396923        1.308138152930305e-17     4014.904289133847         12756.27259999999         
102.3112157659516         1.443168957092776e-15     5.589938012318748         89.99999999999993         12756.27260000001         12756.27260000001         -5.461390984911803        -1.191895755294963        1.839860549124377e-17     4074.904289329425         12756.2726                
103.8176739574092         1.402282089531863e-15     5.589938012318747         89.99999999999993         12756.27260000001         12756.27260000001         -5.428168859772503        -1.335061725674938        2.632364773053473e-17     4134.904289210681         12756.2726                
105.3241321488669         1.369637602796035e-15     5.589938012318747         89.99999999999993         12756.27260000001         12756.27260000001         -5.391194437412408        -1.477304816068632        2.608524030137156e-17     4194.904289406259         12756.2726                
106.8305903403245         1.460373269270689e-15     5.589938012318748         89.99999999999993         12756.27260000001         12756.27260000002         -5.350493276915224        -1.618526698961453        2.142333641035024e-17     4254.904289287515         12756.2726                
108.3370485317822         1.747068918551752e-15     5.589938012318749         89.99999999999993         12756.27260000001         12756.27260000003         -5.306093513524228        -1.758629752762699        2.386237941703695e-17     4314.904289168771         12756.2726                
109.8435067232398         1.919351753464098e-15     5.589938012318749         89.99999999999993         12756.27260000001         12756.27260000003         -5.258025839193388        -1.897517129287837        2.335365585024184e-17     4374.904289364349         12756.27260000001         
111.3499649146975         2.281839455532322e-15     5.58993801231875          89.99999999999993         12756.27260000001         12756.27260000004         -5.206323481371124        -2.03509282070616         1.659234705775367e-17     4434.904289245605         12756.27260000001         
112.8564231061551         2.312996157046002e-15     5.58993801231875          89.99999999999993         12756.27260000001         12756.27260000004         -5.15102218003137         -2.171261725907534        1.604698210224768e-17     4494.904289126862         12756.27260000001         
114.3628812976128         2.707760605560718e-15     5.589938012318751         89.99999999999991         12756.27260000001         12756.27260000004         -5.092160162967826        -2.305929716242364        1.680384978847492e-17     4554.90428932244          12756.27260000001         
115.8693394890704         2.396477822082533e-15     5.58993801231875          89.99999999999991         12756.27260000001         12756.27260000003         -5.029778119368452        -2.439003700589331        1.516134074169372e-17     4614.904289203696         12756.2726                
117.3757976805281         2.257783171678598e-15     5.58993801231875          89.99999999999993         12756.27260000001         12756.27260000003         -4.963919171688516        -2.570391689705928        1.466771926040517e-17     4674.904289399274         12756.27260000001         
118.8822558719857         2.34484902702266e-15      5.58993801231875          89.99999999999993         12756.27260000001         12756.27260000004         -4.894628845841585        -2.700002859817294        1.212215441415773e-17     4734.90428928053          12756.27260000001         
120.3887140634434         2.478676675354713e-15     5.58993801231875          89.99999999999991         12756.27260000001         12756.27260000004         -4.821955039729112        -2.827747615399422        8.983515714351569e-18     4794.904289161786         12756.27260000001         
121.895172254901          2.202274685034996e-15     5.589938012318749         89.99999999999991         12756.27260000001         12756.27260000003         -4.745947990130336        -2.953537651113307        9.441989982356254e-18     4854.904289357364         12756.27260000001         
123.4016304463587         2.513609531060289e-15     5.58993801231875          89.9999999999999          12756.27260000001         12756.27260000004         -4.666660237975423        -3.07728601284724         8.732447236939185e-18     4914.904289238621         12756.27260000001         
124.9080886378163         2.519779475379443e-15     5.589938012318749         89.99999999999989         12756.27260000001         12756.27260000003         -4.584146592025804        -3.198907157825043        3.767085648016441e-18     4974.904289119877         12756.2726                
126.4145468292739         2.659547286583814e-15     5.589938012318749         89.99999999999989         12756.27260000002         12756.27260000004         -4.498464090986865        -3.318317013738712        7.46395396526706e-18      5034.904289315455         12756.27260000001         
127.9210050207316         2.885721145547229e-15     5.589938012318749         89.99999999999989         12756.27260000002         12756.27260000005         -4.409671964079145        -3.435433036864562        1.092732229231733e-17     5094.904289196711         12756.27260000001         
129.4274632121893         3.06851897010332e-15      5.589938012318749         89.99999999999986         12756.27260000002         12756.27260000004         -4.317831590095315        -3.550174269122722        1.307841691398766e-17     5154.904289392289         12756.2726                
130.9339214036469         2.984231687914004e-15     5.589938012318749         89.99999999999986         12756.27260000002         12756.27260000004         -4.223006454971231        -3.662461394040544        1.151212175094791e-17     5214.904289273545         12756.2726                
132.4403795951045         2.714630344062089e-15     5.589938012318748         89.99999999999987         12756.27260000002         12756.27260000003         -4.125262107900403        -3.772216791581205        1.87802219908463e-17      5274.904289154802         12756.2726                
133.9468377865622         3.200488489711758e-15     5.589938012318749         89.99999999999986         12756.27260000002         12756.27260000005         -4.024666116022201        -3.879364591799649        2.381087446171264e-17     5334.904289350379         12756.2726                
135.4532959780198         3.431963816883611e-15     5.589938012318749         89.99999999999984         12756.27260000002         12756.27260000005         -3.921288017715125        -3.983830727288733        2.329865316078836e-17     5394.904289231636         12756.2726                
136.9597541694775         3.534407842492674e-15     5.589938012318749         89.99999999999983         12756.27260000002         12756.27260000005         -3.815199274527441        -4.085542984379354        2.5927494377027e-17       5454.904289112892         12756.2726                
138.4662123609351         3.169994576508185e-15     5.589938012318747         89.99999999999983         12756.27260000002         12756.27260000003         -3.706473221778391        -4.184431053059159        2.580898702126263e-17     5514.90428930847          12756.27259999999         
139.9726705523928         2.983241125538511e-15     5.589938012318748         89.99999999999984         12756.27260000002         12756.27260000003         -3.595185017864128        -4.28042657557531         2.336955540330616e-17     5574.904289189726         12756.2726                
141.4791287438504         2.980396446829015e-15     5.589938012318747         89.99999999999984         12756.27260000002         12756.27260000003         -3.481411592303437        -4.373463193687734        2.709146471381339e-17     5634.904289385304         12756.27259999999         
142.9855869353081         2.867663513455292e-15     5.589938012318746         89.99999999999984         12756.27260000002         12756.27260000003         -3.365231592559128        -4.463476594540181        2.22904102967574e-17      5694.90428926656          12756.27259999999         
144.4920451267657         2.769779341571585e-15     5.589938012318746         89.99999999999984         12756.27260000002         12756.27260000003         -3.246725329671888        -4.550404555117383        2.543932229616669e-17     5754.904289147817         12756.27259999999         
145.9985033182233         2.937360169287996e-15     5.589938012318745         89.99999999999983         12756.27260000002         12756.27260000003         -3.125974722744156        -4.634186985257569        2.366101013240201e-17     5814.904289343394         12756.27259999999         
147.504961509681          2.838211598415013e-15     5.589938012318745         89.99999999999984         12756.27260000002         12756.27260000003         -3.003063242312404        -4.714765969190641        2.293928779784777e-17     5874.904289224651         12756.27259999999         
149.0114197011386         2.591157780461719e-15     5.589938012318745         89.99999999999986         12756.27260000002         12756.27260000002         -2.878075852646966        -4.792085805573236        2.343304843454909e-17     5934.904289105907         12756.27259999999         
150.5178778925963         2.792294438758793e-15     5.589938012318743         89.99999999999984         12756.27260000002         12756.27260000001         -2.751098953019309        -4.866093045993066        2.484235209105059e-17     5994.904289301485         12756.27259999998         
152.0243360840539         2.769779341571587e-15     5.589938012318742         89.99999999999984         12756.27260000002         12756.27260000001         -2.62222031797733         -4.936736531915885        2.023325674836747e-17     6054.904289182741         12756.27259999997         
153.5307942755116         3.027619513078729e-15     5.589938012318741         89.99999999999984         12756.27260000002         12756.2726                -2.491529036669982        -5.003967430049514        1.894900400984923e-17     6114.904289378319         12756.27259999997         
155.0372524669692         3.118792451238151e-15     5.58993801231874          89.99999999999983         12756.27260000002         12756.27260000001         -2.359115451263158        -5.067739266100556        1.942375573792546e-17     6174.904289259575         12756.27259999997         
156.5437106584269         3.179275988288831e-15     5.58993801231874          89.99999999999983         12756.27260000002         12756.27260000001         -2.225071094489418        -5.128007956900383        2.012528052531215e-17     6234.904289140832         12756.27259999997         
158.0501688498845         3.276048480989288e-15     5.589938012318739         89.99999999999982         12756.27260000003         12756.27260000001         -2.089488626374706        -5.184731840878245        2.124536617818183e-17     6294.904289336409         12756.27259999997         
159.5566270413422         3.307690694298425e-15     5.589938012318737         89.99999999999983         12756.27260000003         12756.27260000001         -1.952461770185824        -5.237871706860411        2.278977438218671e-17     6354.904289217666         12756.27259999997         
161.0630852327998         3.126454076798204e-15     5.589938012318737         89.99999999999984         12756.27260000003         12756.27260000001         -1.814085247642921        -5.287390821175439        2.183251266272066e-17     6414.904289413244         12756.27259999997         
162.5695434242574         2.891131587714314e-15     5.589938012318738         89.99999999999984         12756.27260000003         12756.27260000002         -1.674454713441785        -5.333254953046831        2.225546879147501e-17     6474.9042892945           12756.27259999998         
164.0760016157151         2.804564179063726e-15     5.589938012318738         89.99999999999984         12756.27260000003         12756.27260000002         -1.533666689131201        -5.37543239825554         2.080804399831988e-17     6534.904289175756         12756.27259999999         
165.5824598071727         2.550934959485231e-15     5.58993801231874          89.99999999999986         12756.27260000004         12756.27260000004         -1.391818496391094        -5.413894001055951        1.995845878255858e-17     6594.904289371334         12756.2726                
167.0889179986304         2.523078058361329e-15     5.589938012318739         89.99999999999986         12756.27260000004         12756.27260000003         -1.249008189757559        -5.448613174330191        2.060939615608002e-17     6654.90428925259          12756.2726                
168.595376190088          2.502500379764742e-15     5.58993801231874          89.99999999999986         12756.27260000004         12756.27260000004         -1.105334488841302        -5.479565917966853        1.960766799929942e-17     6714.904289133847         12756.27260000001         
170.1018343815456         2.465692580070295e-15     5.589938012318741         89.99999999999986         12756.27260000004         12756.27260000004         -0.9608967100863341       -5.506730835451398        2.019803879387043e-17     6774.904289329425         12756.27260000001         
171.6082925730033         2.564593718177919e-15     5.589938012318742         89.99999999999986         12756.27260000004         12756.27260000005         -0.8157946981161015       -5.530089148656797        1.930854343340647e-17     6834.904289210681         12756.27260000002         
173.1147507644608         2.681843584765802e-15     5.589938012318742         89.99999999999987         12756.27260000004         12756.27260000006         -0.6701287567144973       -5.549624710824173        1.972619024795078e-17     6894.904289406259         12756.27260000003         
174.6212089559185         2.681843584765802e-15     5.589938012318742         89.99999999999987         12756.27260000004         12756.27260000006         -0.5239995794894776       -5.565324017724472        1.989181962894015e-17     6954.904289287515         12756.27260000003         
176.1276671473761         2.564593718177919e-15     5.589938012318741         89.99999999999986         12756.27260000004         12756.27260000005         -0.3775081802672043       -5.577176216993447        2.019273320288214e-17     7014.904289168771         12756.27260000002         
177.634125338834          2.440382755142974e-15     5.58993801231874          89.99999999999986         12756.27260000004         12756.27260000004         -0.230755823264833        -5.585173115633512        1.965339567798049e-17     7074.904289364349         12756.27260000001         
179.1405835302913         2.440382755142973e-15     5.589938012318739         89.99999999999986         12756.27260000004         12756.27260000005         -0.08384395309021377      -5.589309185677259        1.927886563286773e-17     7134.904289245605         12756.27260000002         
180.6470417217493         2.443557569183187e-15     5.589938012318738         89.99999999999986         12756.27260000005         12756.27260000005         0.06312587538310398       -5.589581568008743        1.891139016215854e-17     7194.904289126862         12756.27260000002         
182.1534999132069         2.438794580267823e-15     5.589938012318737         89.99999999999986         12756.27260000005         12756.27260000005         0.2100520672170908        -5.585990074339891        1.845647389793504e-17     7254.90428932244          12756.27260000001         
183.6599581046644         2.514014781302573e-15     5.589938012318736         89.99999999999986         12756.27260000005         12756.27260000004         0.3568330576381514        -5.578537187340652        1.734480086460083e-17     7314.904289203696         12756.27260000001         
185.166416296122          2.566720841872146e-15     5.589938012318736         89.99999999999986         12756.27260000004         12756.27260000003         0.5033673822451865        -5.567228058922822        1.67513425883968e-17      7374.904289399274         12756.2726                
186.6728744875796         2.630567361718751e-15     5.589938012318735         89.99999999999986         12756.27260000004         12756.27260000003         0.6495537471482715        -5.552070506678708        1.602259918843472e-17     7434.90428928053          12756.2726                
188.1793326790374         2.758856342388012e-15     5.589938012318734         89.99999999999986         12756.27260000005         12756.27260000003         0.7952910989894666        -5.533075008477117        1.589951692394974e-17     7494.904289161786         12756.27259999999         
189.6857908704949         2.653772269750225e-15     5.589938012318735         89.99999999999986         12756.27260000005         12756.27260000003         0.940478694797356         -5.510254695220375        1.645481776208811e-17     7554.904289357364         12756.2726                
191.1922490619526         2.599250820741643e-15     5.589938012318735         89.99999999999986         12756.27260000005         12756.27260000004         1.085016171627028         -5.483625341767412        1.54715102448967e-17      7614.904289238621         12756.2726                
192.6987072534102         2.882243205742961e-15     5.589938012318734         89.99999999999986         12756.27260000005         12756.27260000003         1.228803615937357         -5.453205356029167        1.443796995071136e-17     7674.904289119877         12756.27259999999         
194.2051654448679         2.561946964510682e-15     5.589938012318734         89.99999999999987         12756.27260000005         12756.27260000003         1.371741632657628         -5.419015766243875        1.168016936446141e-17     7734.904289315455         12756.2726                
195.7116236363255         2.859969847403013e-15     5.589938012318732         89.99999999999987         12756.27260000005         12756.27260000003         1.513731413895761         -5.381080206440993        1.214892391310999e-17     7794.904289196711         12756.27259999999         
197.2180818277832         2.859969847403013e-15     5.589938012318732         89.99999999999987         12756.27260000005         12756.27260000003         1.654674807240642         -5.339424900103853        1.153936735688096e-17     7854.904289392289         12756.27259999999         
198.7245400192408         3.07557879253529e-15      5.589938012318731         89.99999999999987         12756.27260000005         12756.27260000003         1.794474383611341         -5.294078642042313        1.013085953902769e-17     7914.904289273545         12756.27259999999         
200.2309982106984         3.07557879253529e-15      5.589938012318731         89.99999999999987         12756.27260000005         12756.27260000003         1.933033504606323         -5.245072778487948        9.267867001758422e-18     7974.904289154802         12756.27259999999         
201.7374564021561         2.670646608446126e-15     5.589938012318733         89.99999999999987         12756.27260000005         12756.27260000003         2.070256389306079         -5.192441185425528        8.148420812223646e-18     8034.904289350379         12756.2726                
203.2439145936137         2.540274474562799e-15     5.589938012318733         89.99999999999989         12756.27260000005         12756.27260000003         2.206048180483027         -5.136220245175768        5.822173273739955e-18     8094.904289231636         12756.2726                
204.7503727850713         2.56023960680282e-15      5.589938012318734         89.99999999999987         12756.27260000005         12756.27260000004         2.340315010172886         -5.076448821245557        2.867219718781222e-18     8154.904289112892         12756.27260000001         
206.256830976529          2.540946828293214e-15     5.589938012318735         89.99999999999986         12756.27260000005         12756.27260000005         2.472964064562213         -5.013168231463001        8.760304900682344e-19     8214.90428930847          12756.27260000001         
207.7632891679866         2.390519211199863e-15     5.589938012318735         89.99999999999987         12756.27260000005         12756.27260000005         2.603903648147241         -4.94642221941591         3.943029749450854e-18     8274.904289189726         12756.27260000001         
